step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4,PAYMENT,4504.32,C117701189,0.0,0.0,M1586519852,0.0,0.0,0,0
6,PAYMENT,8912.09,C429018901,21388.0,12475.91,M1645449962,0.0,0.0,0,0
7,PAYMENT,18747.29,C271099719,0.0,0.0,M612958241,0.0,0.0,0,0
7,PAYMENT,6331.43,C1538679264,99504.0,93172.57,M419233406,0.0,0.0,0,0
1,CASH_IN,336237.38,C16736375,3092929.75,3429167.12,C306206744,3890536.65,3554299.27,0,0
7,PAYMENT,1146.54,C1614427365,10191.0,9044.46,M369977528,0.0,0.0,0,0
6,CASH_IN,261519.42,C525630200,1584985.4,1846504.82,C193864812,564450.86,302931.44,0,0
7,PAYMENT,5385.54,C1162021415,55858.0,50472.46,M461634243,0.0,0.0,0,0
6,PAYMENT,12809.53,C1240796303,799724.0,786914.47,M1189496205,0.0,0.0,0,0
1,PAYMENT,1380.95,C800493254,32860.06,31479.11,M225553858,0.0,0.0,0,0
7,PAYMENT,2826.25,C1230904017,74338.97,71512.73,M1299436497,0.0,0.0,0,0
6,CASH_IN,113859.94,C66348462,4563815.27,4677675.22,C1255024717,10833791.0,12947437.37,0,0
1,PAYMENT,261.95,C1296928719,1803.0,1541.05,M1628289406,0.0,0.0,0,0
6,CASH_IN,21865.49,C1631018495,12110856.37,12132721.86,C1778801068,7468357.55,8680195.01,0,0
2,PAYMENT,7738.69,C871065432,96214.45,88475.76,M260727363,0.0,0.0,0,0
1,CASH_OUT,50101.88,C1740826931,0.0,0.0,C97730845,67684.0,9940339.29,0,0
6,TRANSFER,665949.93,C2087202342,0.0,0.0,C657736958,5203102.94,5854252.35,0,0
7,PAYMENT,4171.83,C1836725311,458288.29,454116.45,M1563163807,0.0,0.0,0,0
6,PAYMENT,9766.07,C1154661312,2113.0,0.0,M51432525,0.0,0.0,0,0
1,PAYMENT,17373.04,C229919394,19873.62,2500.58,M769877691,0.0,0.0,0,0
6,CASH_OUT,33332.86,C685428529,33332.86,0.0,C1626759869,31002.0,0.0,1,0
7,CASH_IN,12401.8,C653130292,6461205.1,6473606.9,C1726231784,29756.0,0.0,0,0
7,TRANSFER,717318.86,C1226283307,0.0,0.0,C1515704208,8994590.18,9973139.6,0,0
7,CASH_OUT,255496.7,C840106684,8664.2,0.0,C1870252780,10520814.04,10857989.45,0,0
6,CASH_OUT,203376.02,C516753877,0.0,0.0,C1789550256,3871016.4,5020386.7,0,0
1,CASH_IN,35502.25,C1454171136,3809743.17,3845245.42,C1832580921,41159.0,0.0,0,0
6,PAYMENT,18655.15,C1240016676,0.0,0.0,M732214059,0.0,0.0,0,0
4,PAYMENT,708.29,C592655690,3225.52,2517.24,M2088687402,0.0,0.0,0,0
6,CASH_IN,330293.92,C1561688223,1982312.78,2312606.69,C1303868418,3615008.01,3284714.1,0,0
7,PAYMENT,34866.59,C1334198737,6389.29,0.0,M1835916981,0.0,0.0,0,0
6,CASH_IN,65214.03,C710088247,6183195.8,6248409.83,C399685190,118108.12,52894.1,0,0
7,DEBIT,5418.64,C1163059848,3088.0,0.0,C542220524,45155.0,98719.13,0,0
3,PAYMENT,1667.18,C1015139714,38567.04,36899.86,M287056540,0.0,0.0,0,0
6,PAYMENT,3354.28,C1488320466,44004.0,40649.72,M197470785,0.0,0.0,0,0
7,TRANSFER,2222097.28,C1233563882,0.0,0.0,C1870252780,8298716.77,10857989.45,0,0
6,PAYMENT,13817.6,C1292599253,26268.59,12450.99,M484573851,0.0,0.0,0,0
6,PAYMENT,15242.55,C1494188138,241996.0,226753.45,M577220795,0.0,0.0,0,0
3,PAYMENT,952.87,C647111342,42898.6,41945.73,M321192242,0.0,0.0,0,0
7,PAYMENT,2701.58,C1660891176,121560.0,118858.42,M1172737964,0.0,0.0,0,0
7,CASH_OUT,114482.31,C216998824,0.0,0.0,C766681183,13172771.41,13146711.0,0,0
4,PAYMENT,929.14,C1401212518,16901.81,15972.67,M1799545709,0.0,0.0,0,0
1,TRANSFER,354832.51,C152848959,2805.0,0.0,C1100767002,13865.06,233370.36,0,0
3,PAYMENT,18409.27,C1819552644,14504.0,0.0,M1572066684,0.0,0.0,0,0
1,CASH_IN,288438.0,C1865617081,1243137.72,1531575.72,C33524623,2082750.45,1517262.16,0,0
1,PAYMENT,1296.58,C1181567472,1542.14,245.56,M1896708863,0.0,0.0,0,0
7,CASH_OUT,12837.77,C1388742949,29867.0,17029.23,C751413576,7063.0,19900.77,0,0
4,CASH_OUT,3806.52,C700171836,420.0,0.0,C187649742,95728.87,99535.4,0,0
3,PAYMENT,9399.1,C1744190758,28964.0,19564.9,M1399550388,0.0,0.0,0,0
7,PAYMENT,6664.42,C672147662,135669.0,129004.58,M1190097728,0.0,0.0,0,0
6,CASH_OUT,122817.49,C1039352074,0.0,0.0,C97730845,13844492.54,13967310.03,0,0
5,CASH_IN,746177.2,C598722341,106732.41,852909.6,C728526866,6671931.33,5154700.22,0,0
5,PAYMENT,2043.8,C540501426,10378.46,8334.66,M2114259937,0.0,0.0,0,0
7,PAYMENT,1856.11,C525933358,24410.0,22553.89,M505434149,0.0,0.0,0,0
4,PAYMENT,196.76,C801783477,14554.0,14357.24,M1777030223,0.0,0.0,0,0
7,CASH_IN,185113.63,C1198122764,2200589.71,2385703.34,C248609774,6739716.03,6779118.04,0,0
7,CASH_IN,79069.17,C612189364,5392.0,84461.17,C1219273867,10076.87,0.0,0,0
1,PAYMENT,6376.99,C1613332278,357871.0,351494.01,M468776694,0.0,0.0,0,0
4,PAYMENT,38.14,C1467742939,4083.0,4044.86,M632168320,0.0,0.0,0,0
7,PAYMENT,11856.98,C1894492702,156795.0,144938.02,M1029586776,0.0,0.0,0,0
6,PAYMENT,14390.28,C1163979541,0.0,0.0,M576698206,0.0,0.0,0,0
6,TRANSFER,168867.61,C2080672560,0.0,0.0,C657736958,5756801.39,5854252.35,0,0
7,PAYMENT,10283.64,C1401980462,61245.0,50961.36,M1338826013,0.0,0.0,0,0
2,PAYMENT,8048.16,C1677309282,40002.33,31954.17,M552260985,0.0,0.0,0,0
1,CASH_OUT,373068.26,C1047934137,20034.0,0.0,C1286084959,1427960.73,2107778.11,0,0
1,PAYMENT,2488.09,C1120670624,65600.32,63112.23,M855501888,0.0,0.0,0,0
7,CASH_OUT,97217.75,C1112584385,0.0,0.0,C400720732,130815.71,45394.67,0,0
5,CASH_IN,354741.15,C1051471498,3563789.59,3918530.75,C2134357721,405361.32,50620.17,0,0
6,PAYMENT,10219.4,C1877334646,0.0,0.0,M2010734170,0.0,0.0,0,0
3,PAYMENT,372.28,C1273012861,36620.96,36248.68,M1597400455,0.0,0.0,0,0
7,PAYMENT,7462.87,C1393484058,20318.0,12855.13,M1422989013,0.0,0.0,0,0
1,CASH_IN,71151.31,C336927685,2091563.17,2162714.48,C1068824137,336243.67,265092.36,0,0
2,PAYMENT,1212.07,C247309715,2662.06,1449.99,M1469235340,0.0,0.0,0,0
5,CASH_OUT,268894.02,C1840987517,0.0,0.0,C1870252780,6569621.46,8598427.92,0,0
5,CASH_IN,21391.13,C1571125860,9780865.67,9802256.8,C985934102,1796138.08,1589065.96,0,0
7,CASH_IN,182036.49,C844789788,3540110.85,3722147.34,C1982828534,185023.0,2986.51,0,0
5,PAYMENT,11470.25,C979166392,0.0,0.0,M948208151,0.0,0.0,0,0
7,CASH_IN,51260.1,C261716431,3878333.64,3929593.74,C644345897,102413.2,51153.1,0,0
7,PAYMENT,9230.32,C49322247,0.0,0.0,M1867721054,0.0,0.0,0,0
7,PAYMENT,8674.41,C1089013300,0.0,0.0,M2024971776,0.0,0.0,0,0
5,PAYMENT,6608.18,C1248488041,73482.0,66873.82,M1568611929,0.0,0.0,0,0
1,CASH_IN,47440.86,C168468389,201780.95,249221.81,C200224114,0.0,0.0,0,0
1,PAYMENT,2673.52,C1840217399,51875.0,49201.48,M598049166,0.0,0.0,0,0
7,CASH_IN,274903.54,C2100829870,2096181.29,2371084.83,C766681183,13447674.95,13146711.0,0,0
2,CASH_IN,28652.4,C27971761,6371153.27,6399805.66,C885951223,215851.28,281857.03,0,0
1,PAYMENT,6488.6,C1181545730,82949.0,76460.4,M1535116392,0.0,0.0,0,0
2,CASH_IN,214226.11,C1532915766,4623304.93,4837531.04,C33524623,352621.6,138395.49,0,0
7,TRANSFER,1170389.4,C1526378110,3611.91,0.0,C451111351,4401926.06,7255066.28,0,0
7,CASH_IN,193980.81,C1019397304,1013157.07,1207137.88,C202149782,211963.2,17982.39,0,0
2,PAYMENT,1044.89,C1810748644,18366.83,17321.94,M1165023158,0.0,0.0,0,0
1,TRANSFER,639378.37,C1135935001,0.0,0.0,C392292416,753824.15,3420103.09,0,0
1,PAYMENT,5575.09,C2042884127,5773.0,197.91,M1815025408,0.0,0.0,0,0
6,PAYMENT,23855.7,C1253600042,171.0,0.0,M2006168925,0.0,0.0,0,0
6,DEBIT,1162.19,C132753462,20845.0,19682.81,C985934102,1664654.27,2941514.43,0,0
1,CASH_OUT,100740.53,C178575564,696313.01,595572.48,C248609774,6453430.91,6534746.07,0,0
2,CASH_OUT,49267.14,C457245448,0.0,0.0,C1134894336,90955.09,2167.32,0,0
1,PAYMENT,413.4,C1082865087,56237.03,55823.63,M699221219,0.0,0.0,0,0
6,PAYMENT,19227.1,C151781803,20765.0,1537.9,M965874704,0.0,0.0,0,0
7,PAYMENT,19608.07,C2091004319,0.0,0.0,M6634074,0.0,0.0,0,0
3,PAYMENT,8501.84,C1588976146,11206.0,2704.16,M1246810186,0.0,0.0,0,0
4,PAYMENT,6650.35,C1752402342,0.0,0.0,M140778365,0.0,0.0,0,0
2,PAYMENT,92.37,C89144801,14462.0,14369.63,M855286124,0.0,0.0,0,0
6,PAYMENT,15983.15,C1531670331,30896.0,14912.85,M852779561,0.0,0.0,0,0
7,CASH_IN,16589.84,C1094615622,827042.28,843632.12,C967425740,112154.0,5651.0,0,0
1,PAYMENT,2210.66,C339788561,32902.0,30691.34,M412835761,0.0,0.0,0,0
2,PAYMENT,21069.51,C1405548909,6346.0,0.0,M1130153977,0.0,0.0,0,0
5,TRANSFER,97661.94,C1827344889,29749.0,0.0,C407757655,40662.0,0.0,0,0
6,PAYMENT,12743.43,C423207828,26373.0,13629.57,M237789822,0.0,0.0,0,0
6,PAYMENT,9587.91,C1962297767,5265.0,0.0,M814507488,0.0,0.0,0,0
1,PAYMENT,3735.16,C45643137,672.0,0.0,M1715686600,0.0,0.0,0,0
1,CASH_IN,221557.88,C514453513,11599.0,233156.88,C998351292,1781393.88,1015132.48,0,0
1,PAYMENT,4098.78,C1026483832,503264.0,499165.22,M1635378213,0.0,0.0,0,0
1,CASH_IN,312061.25,C1248310508,3806810.45,4118871.69,C401424608,1178808.14,0.0,0,0
6,PAYMENT,2689.41,C371630068,2136.0,0.0,M1749810089,0.0,0.0,0,0
7,CASH_OUT,261370.99,C2080658983,0.0,0.0,C1778801068,7625672.84,8680195.01,0,0
7,CASH_OUT,176673.12,C1726238623,0.0,0.0,C1085479446,422281.85,346139.62,0,0
4,PAYMENT,3118.48,C1821786174,6344.0,3225.52,M2074865054,0.0,0.0,0,0
1,CASH_OUT,310157.55,C1556461159,0.0,0.0,C1590550415,19105114.55,19169204.93,0,0
5,CASH_IN,101055.18,C1980278840,1417368.88,1518424.06,C392292416,4397452.99,4296397.8,0,0
6,CASH_OUT,13704.0,C1421965867,13704.0,0.0,C1438594533,3382.84,143675.35,1,0
2,PAYMENT,4691.54,C65894433,20682.0,15990.46,M1002406942,0.0,0.0,0,0
1,PAYMENT,3666.42,C1544895390,48117.0,44450.58,M712410791,0.0,0.0,0,0
7,CASH_OUT,23691.12,C877457423,0.0,0.0,C9108707,34225.0,57916.12,0,0
4,PAYMENT,5249.58,C1289903687,13476.0,8226.42,M1669392873,0.0,0.0,0,0
2,CASH_OUT,108702.86,C2008762581,0.0,0.0,C248609774,6180951.73,6534746.07,0,0
7,CASH_OUT,160642.36,C1520808879,0.0,0.0,C40075281,190539.16,1674676.75,0,0
7,TRANSFER,603999.01,C85304558,1381.0,0.0,C1003872245,159949.0,114686.09,0,0
7,PAYMENT,10414.2,C1722496790,181118.0,170703.8,M272243411,0.0,0.0,0,0
1,PAYMENT,6598.71,C727666004,16392.0,9793.29,M1601935322,0.0,0.0,0,0
4,CASH_IN,180025.45,C1798299644,5059628.0,5239653.45,C1674899618,7074754.63,6894729.18,0,0
7,CASH_OUT,284451.31,C1030517074,0.0,0.0,C111210112,420790.7,705242.01,0,0
7,TRANSFER,1103184.69,C207950470,83873.0,0.0,C470217116,10090.0,986103.34,0,0
6,PAYMENT,6342.6,C2013901882,658785.64,652443.04,M1708804701,0.0,0.0,0,0
1,DEBIT,6077.94,C609389093,73904.0,67826.06,C775514090,11082.0,0.0,0,0
3,PAYMENT,16048.8,C456653804,114995.0,98946.2,M1243705012,0.0,0.0,0,0
7,CASH_OUT,158333.5,C1940424465,1951.36,0.0,C1191924243,165911.24,174354.81,0,0
7,TRANSFER,570796.52,C396926129,0.0,0.0,C863811613,757713.52,1328510.04,0,0
7,PAYMENT,6998.25,C1005445961,20601.0,13602.75,M1343837945,0.0,0.0,0,0
7,PAYMENT,15116.37,C1404582039,31354.67,16238.3,M687842599,0.0,0.0,0,0
1,DEBIT,625.92,C615954678,30165.0,29539.08,C811587677,1042.0,0.0,0,0
7,CASH_OUT,174895.86,C891978115,108908.11,0.0,C1477979030,10869605.13,10780596.35,0,0
7,CASH_IN,224142.13,C1836493317,6553942.16,6778084.29,C1933965693,646126.87,421984.74,0,0
2,DEBIT,3817.82,C1691678663,30406.0,26588.18,C1234250905,11132.03,0.0,0,0
4,PAYMENT,4083.67,C593881656,69086.0,65002.33,M213850519,0.0,0.0,0,0
1,TRANSFER,176334.26,C169880779,45136.0,0.0,C1286084959,1251626.46,2107778.11,0,0
3,PAYMENT,8777.15,C1732146867,0.0,0.0,M468567811,0.0,0.0,0,0
7,PAYMENT,11899.28,C1655635061,34594.0,22694.72,M13002046,0.0,0.0,0,0
4,CASH_IN,107702.78,C984978888,110961.0,218663.78,C1820355723,4819.61,0.0,0,0
6,CASH_OUT,54095.79,C67795316,0.0,0.0,C1922859107,676346.01,629441.42,0,0
1,CASH_IN,131027.05,C557016605,2912649.49,3043676.54,C35534346,178120.16,10317.66,0,0
1,PAYMENT,8092.1,C1856093404,1302.0,0.0,M123337428,0.0,0.0,0,0
6,PAYMENT,23041.84,C618403084,845.0,0.0,M489508218,0.0,0.0,0,0
5,PAYMENT,1690.65,C1789759900,925.0,0.0,M1455696228,0.0,0.0,0,0
6,CASH_OUT,529296.76,C1255983489,0.0,0.0,C1477979030,1495824.1,9113630.99,0,0
7,TRANSFER,436465.06,C1390694257,25838.0,0.0,C758750856,26547.0,463012.06,0,0
1,PAYMENT,17396.31,C989033734,0.0,0.0,M1315795813,0.0,0.0,0,0
1,PAYMENT,11990.19,C647149086,885.0,0.0,M2070160397,0.0,0.0,0,0
6,PAYMENT,1056.8,C1180245656,24844.0,23787.2,M1533854532,0.0,0.0,0,0
6,CASH_IN,176065.68,C581318464,1653522.79,1829588.47,C1778801068,8016369.59,7468357.55,0,0
5,PAYMENT,7002.74,C888289302,4103.0,0.0,M1731654671,0.0,0.0,0,0
1,PAYMENT,6811.97,C864248990,81564.0,74752.02,M285074186,0.0,0.0,0,0
2,PAYMENT,11667.76,C457714879,459092.0,447424.24,M1713365029,0.0,0.0,0,0
1,PAYMENT,5831.03,C1028145537,0.0,0.0,M1628551735,0.0,0.0,0,0
7,PAYMENT,4761.57,C1726118601,0.0,0.0,M1161542555,0.0,0.0,0,0
2,CASH_IN,94841.38,C1815501246,6174216.89,6269058.27,C657736958,5605441.77,5579568.65,0,0
7,CASH_IN,105342.59,C68389623,4801725.13,4907067.72,C410033330,283285.19,161722.17,0,0
1,PAYMENT,2407.47,C930317866,0.0,0.0,M611502040,0.0,0.0,0,0
1,PAYMENT,1035.36,C806813022,71636.0,70600.64,M902860396,0.0,0.0,0,0
2,PAYMENT,8545.5,C414765427,53188.0,44642.5,M1938047257,0.0,0.0,0,0
7,CASH_OUT,560156.47,C1060786847,0.0,0.0,C1262822392,16853978.68,17993742.14,0,0
1,PAYMENT,7265.63,C1768882706,14508.0,7242.37,M1463022229,0.0,0.0,0,0
1,PAYMENT,2131.84,C1987977423,224.0,0.0,M61073295,0.0,0.0,0,0
6,PAYMENT,14431.75,C1151395471,0.0,0.0,M1450945109,0.0,0.0,0,0
7,PAYMENT,594.18,C862506754,824713.6,824119.42,M779529705,0.0,0.0,0,0
1,TRANSFER,289203.45,C1094272405,0.0,0.0,C998351292,979086.58,1015132.48,0,0
7,PAYMENT,6205.12,C900958598,69335.0,63129.88,M469765167,0.0,0.0,0,0
7,PAYMENT,9201.08,C300374338,107384.0,98182.92,M600185883,0.0,0.0,0,0
7,TRANSFER,25900.29,C1032122643,19932.0,0.0,C1520366382,24920.0,50820.29,0,0
7,CASH_IN,273252.15,C800213720,4978261.03,5251513.17,C1636786811,6598671.19,6779300.28,0,0
1,DEBIT,9755.38,C1991094835,102287.0,92531.62,C985934102,1174448.2,971418.91,0,0
2,CASH_OUT,205054.97,C2050124277,17996.17,0.0,C451111351,3419944.48,2560556.45,0,0
1,CASH_IN,152823.85,C365625031,6565786.32,6718610.17,C1789550256,1202635.39,4619798.56,0,0
1,CASH_IN,863.08,C1554118033,9290756.54,9291619.62,C5592464,5577.88,4714.8,0,0
1,DEBIT,3584.21,C833240229,135496.0,131911.79,C1330106945,100614.05,24044.18,0,0
5,CASH_OUT,293520.06,C1309713184,0.0,0.0,C453211571,5174801.52,5950433.65,0,0
7,PAYMENT,12999.97,C1130431409,13390.0,390.03,M1114712230,0.0,0.0,0,0
1,PAYMENT,23069.76,C234223040,0.0,0.0,M814377348,0.0,0.0,0,0
5,CASH_OUT,89293.11,C1469597388,0.0,0.0,C1538745405,139849.81,229142.92,0,0
6,DEBIT,7956.2,C1653050748,50786.0,42829.8,C191614132,145062.2,9701.14,0,0
7,CASH_OUT,315257.69,C1509270390,0.0,0.0,C16344660,869001.92,0.0,0,0
5,CASH_IN,17431.43,C262926126,5440828.93,5458260.36,C248609774,6736054.44,6393139.71,0,0
6,CASH_OUT,132163.7,C121286266,0.0,0.0,C1538745405,414060.56,546224.26,0,0
1,PAYMENT,2064.02,C1367612102,1798634.37,1796570.34,M1537371824,0.0,0.0,0,0
1,CASH_OUT,181.0,C840083671,181.0,0.0,C38997010,21182.0,0.0,1,0
1,CASH_OUT,549884.88,C915233792,4291.6,0.0,C11003494,9576311.43,10588885.27,0,0
4,PAYMENT,7055.96,C1147964530,0.0,0.0,M1848568533,0.0,0.0,0,0
1,CASH_OUT,107308.84,C1523084197,0.0,0.0,C1291286504,124605.82,66575.5,0,0
6,TRANSFER,340936.73,C5112121,205908.67,0.0,C804836251,5009.0,108483.43,0,0
6,TRANSFER,604786.9,C1442882168,0.0,0.0,C1838584624,7353277.5,8245234.16,0,0
1,CASH_IN,183250.0,C1195396074,3845245.42,4028495.42,C736709391,231999.55,46820.71,0,0
1,CASH_OUT,58820.08,C594858858,0.0,0.0,C1360767589,1107573.06,2107965.39,0,0
1,PAYMENT,688.53,C1622863652,244496.0,243807.47,M102052782,0.0,0.0,0,0
1,PAYMENT,2755.96,C1530957251,20987.0,18231.04,M1292472219,0.0,0.0,0,0
7,PAYMENT,2836.24,C825899768,47988.0,45151.76,M26362041,0.0,0.0,0,0
7,CASH_OUT,77895.39,C608525648,0.0,0.0,C853932876,116829.0,573514.06,0,0
7,CASH_OUT,29066.84,C906808168,0.0,0.0,C373928166,99862.85,128929.7,0,0
1,PAYMENT,11334.96,C1398508580,0.0,0.0,M1251285265,0.0,0.0,0,0
5,PAYMENT,25625.94,C828064258,97618.85,71992.91,M1491089257,0.0,0.0,0,0
7,CASH_OUT,24971.08,C1502606003,0.0,0.0,C1733439693,41401.0,66372.08,0,0
1,CASH_IN,89380.43,C492656161,4050186.19,4139566.62,C1459035867,221328.0,58638.78,0,0
1,PAYMENT,6350.75,C1798861270,20071.0,13720.25,M923360749,0.0,0.0,0,0
6,TRANSFER,250371.89,C1754452995,12711.0,0.0,C638590716,49213.86,333751.15,0,0
