step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
6,PAYMENT,8208.25,C506972944,19808.0,11599.75,M23436669,0.0,0.0,0,0
6,PAYMENT,7798.05,C1888449414,0.0,0.0,M931041456,0.0,0.0,0,0
1,PAYMENT,3222.32,C104261836,0.0,0.0,M259630944,0.0,0.0,0,0
7,PAYMENT,8770.72,C1003603952,0.0,0.0,M1995054261,0.0,0.0,0,0
3,PAYMENT,3800.11,C1763000764,11154.0,7353.89,M1534279415,0.0,0.0,0,0
7,CASH_IN,131892.09,C703311663,30087.0,161979.09,C149474995,20934.0,0.0,0,0
3,TRANSFER,707899.22,C1928117427,0.0,0.0,C306206744,7173523.49,7801173.17,0,0
2,CASH_OUT,128357.05,C83532470,0.0,0.0,C1453128758,341122.21,592289.45,0,0
5,PAYMENT,1661.29,C456911980,30268.0,28606.71,M1408739590,0.0,0.0,0,0
7,PAYMENT,2061.86,C257361295,15090.0,13028.14,M1299202584,0.0,0.0,0,0
7,PAYMENT,19551.26,C134967549,234498.04,214946.78,M95387183,0.0,0.0,0,0
1,CASH_OUT,53569.21,C1671007220,0.0,0.0,C1750905143,683211.62,424250.45,0,0
7,PAYMENT,8014.39,C2132909700,742.0,0.0,M1122694271,0.0,0.0,0,0
5,PAYMENT,25185.32,C559179052,28606.71,3421.39,M146174144,0.0,0.0,0,0
1,CASH_IN,155608.53,C194903130,4225977.8,4381586.33,C885951223,371459.81,215851.28,0,0
1,CASH_IN,18622.16,C1894698434,9900403.57,9919025.73,C1825027294,55379.84,36757.68,0,0
2,CASH_IN,308322.0,C903195729,5418918.31,5727240.3,C1262822392,12170977.57,11914710.26,0,0
2,CASH_OUT,82399.46,C685827172,10895.0,0.0,C154319946,0.0,82399.46,0,0
7,PAYMENT,131.97,C694234850,595917.0,595785.03,M542263318,0.0,0.0,0,0
6,PAYMENT,1596.18,C2040099244,16488.0,14891.82,M1505791217,0.0,0.0,0,0
1,CASH_IN,198847.32,C1088491512,6157562.25,6356409.58,C1023714065,964679.26,1412484.09,0,0
1,CASH_OUT,56953.9,C1570470538,1942.02,0.0,C824009085,70253.0,64106.18,0,0
1,CASH_OUT,230943.69,C1240328647,440492.28,209548.6,C453211571,3288156.14,3726770.23,0,0
1,PAYMENT,8949.54,C1052127672,44131.37,35181.82,M2037202079,0.0,0.0,0,0
1,CASH_IN,82550.39,C381930033,7023928.71,7106479.1,C1740000325,1445918.89,1363368.51,0,0
5,PAYMENT,6016.97,C109978855,27025.0,21008.03,M208875036,0.0,0.0,0,0
2,PAYMENT,4189.91,C1531409183,12885.0,8695.09,M591247593,0.0,0.0,0,0
2,CASH_OUT,454775.22,C973615092,0.0,0.0,C1504109395,661954.11,1528227.01,0,0
7,PAYMENT,646.76,C540220558,142589.0,141942.24,M437499329,0.0,0.0,0,0
7,PAYMENT,3646.2,C1724420046,0.0,0.0,M1825558106,0.0,0.0,0,0
1,CASH_OUT,286803.5,C1481751887,0.0,0.0,C997608398,774294.17,157982.12,0,0
6,CASH_IN,321219.34,C749515845,6487954.84,6809174.18,C1782113663,1405554.64,1477358.35,0,0
7,CASH_IN,113656.68,C760487425,5064411.36,5178068.04,C1636786811,6849235.33,6779300.28,0,0
2,TRANSFER,308871.37,C1074976188,31486.0,0.0,C1850042097,0.0,308871.37,0,0
6,PAYMENT,795.78,C26065947,199169.85,198374.07,M709955086,0.0,0.0,0,0
1,CASH_IN,62684.91,C1287455719,1299205.93,1361890.84,C997608398,220667.03,157982.12,0,0
6,CASH_IN,300516.87,C1887459401,221889.25,522406.13,C769342184,13636234.55,12782636.7,0,0
1,PAYMENT,233.76,C1482166692,54214.0,53980.24,M583015088,0.0,0.0,0,0
7,PAYMENT,14503.24,C256584979,0.0,0.0,M1901371976,0.0,0.0,0,0
2,PAYMENT,2636.86,C312766685,316997.39,314360.53,M1768471788,0.0,0.0,0,0
2,PAYMENT,1576.82,C918730310,186381.0,184804.18,M1128600792,0.0,0.0,0,0
2,PAYMENT,1605.63,C2036949810,30499.0,28893.37,M248705782,0.0,0.0,0,0
6,PAYMENT,32542.48,C68439370,71496.23,38953.75,M539452434,0.0,0.0,0,0
1,PAYMENT,19741.22,C1572127577,81762.38,62021.17,M546796969,0.0,0.0,0,0
7,CASH_IN,195773.44,C527979439,2603995.97,2799769.42,C16344660,667695.31,0.0,0,0
1,PAYMENT,13527.16,C275056979,0.0,0.0,M106557175,0.0,0.0,0,0
7,TRANSFER,118404.75,C165951629,70815.0,0.0,C1382394077,28212.0,0.0,0,0
2,CASH_OUT,211131.43,C261925632,0.0,0.0,C1122118227,11073556.18,13060826.21,0,0
5,PAYMENT,4927.23,C1166452906,41669.0,36741.77,M1036529258,0.0,0.0,0,0
7,DEBIT,2910.94,C1697117834,897281.06,894370.12,C1846735756,16654.51,19565.45,0,0
4,PAYMENT,2445.35,C478468106,5603.0,3157.65,M2095803461,0.0,0.0,0,0
7,CASH_IN,57483.87,C348629875,9359090.28,9416574.15,C2072865894,221582.42,182117.56,0,0
1,DEBIT,1088.94,C1660451908,5096.0,4007.06,C2001112025,13100.81,0.0,0,0
4,PAYMENT,8976.25,C1734023423,0.0,0.0,M875010954,0.0,0.0,0,0
6,TRANSFER,182524.92,C460107127,66362.0,0.0,C1883788127,0.0,182524.92,0,0
1,PAYMENT,10273.19,C170778406,159642.0,149368.81,M1708490318,0.0,0.0,0,0
1,PAYMENT,3738.25,C707719282,25078.0,21339.75,M1883652579,0.0,0.0,0,0
7,CASH_OUT,126714.16,C63154023,0.0,0.0,C1641587857,175770.85,460470.54,0,0
7,PAYMENT,8818.98,C336141860,147823.0,139004.02,M1173151026,0.0,0.0,0,0
2,PAYMENT,2346.51,C1704927850,20285.79,17939.28,M48522228,0.0,0.0,0,0
7,PAYMENT,5810.61,C67557666,115406.38,109595.77,M1442935412,0.0,0.0,0,0
7,CASH_OUT,36600.63,C1157016655,0.0,0.0,C169904524,215766.61,252367.25,0,0
6,PAYMENT,10701.92,C1915196011,52408.0,41706.08,M796240305,0.0,0.0,0,0
7,CASH_IN,11609.72,C665454368,7680133.9,7691743.61,C1387567249,40401.0,28791.28,0,0
6,CASH_IN,239954.21,C1541840766,4721609.94,4961564.16,C803116137,13635531.1,15517661.96,0,0
7,PAYMENT,1497.25,C1321012050,76916.0,75418.75,M1704990977,0.0,0.0,0,0
6,PAYMENT,6727.32,C1525789217,20569.0,13841.68,M1085888709,0.0,0.0,0,0
1,CASH_OUT,286590.92,C1999036805,2895.06,0.0,C306206744,2830732.28,3554299.27,0,0
5,PAYMENT,2011.87,C1856400435,0.0,0.0,M1504987044,0.0,0.0,0,0
7,CASH_IN,245484.78,C1459367146,3222684.43,3468169.21,C2052185144,462232.0,947554.33,0,0
7,PAYMENT,9854.52,C205413948,0.0,0.0,M301421265,0.0,0.0,0,0
7,CASH_IN,370786.7,C810864083,3279425.64,3650212.34,C1423992712,10347904.06,9689179.38,0,0
1,PAYMENT,2387.09,C1440332016,1164.0,0.0,M173115411,0.0,0.0,0,0
1,PAYMENT,6057.8,C252615006,6996.1,938.3,M79919963,0.0,0.0,0,0
2,PAYMENT,4681.64,C1933493643,0.0,0.0,M1916303325,0.0,0.0,0,0
7,TRANSFER,547982.86,C832481686,437.0,0.0,C914293025,189527.57,1239108.91,0,0
7,PAYMENT,7396.44,C861554088,0.0,0.0,M692860601,0.0,0.0,0,0
1,CASH_OUT,141111.15,C40875560,0.0,0.0,C2083562754,622023.34,1186556.81,0,0
1,DEBIT,4565.14,C201274566,30265.0,25699.86,C747464370,829892.09,1567434.81,0,0
6,CASH_IN,253419.13,C2076486718,2215195.37,2468614.51,C1360913629,273383.0,2065.61,0,0
7,TRANSFER,875756.9,C971578330,2558.0,0.0,C265845794,0.0,645068.66,0,0
7,TRANSFER,129859.44,C1222416720,10659.0,0.0,C1284149862,185118.0,14230.4,0,0
2,PAYMENT,514.74,C1842463725,7594.0,7079.26,M581364120,0.0,0.0,0,0
5,PAYMENT,5352.45,C171672975,8174.0,2821.55,M1611382686,0.0,0.0,0,0
2,PAYMENT,2362.45,C162919367,119.0,0.0,M121644275,0.0,0.0,0,0
3,PAYMENT,2419.01,C74633460,31442.51,29023.5,M1271241511,0.0,0.0,0,0
7,CASH_IN,111430.78,C1794843661,8326779.2,8438209.98,C54617902,115108.49,3677.71,0,0
6,PAYMENT,233.28,C110044003,98837.0,98603.72,M939303753,0.0,0.0,0,0
1,PAYMENT,3876.41,C504336483,67852.0,63975.59,M1404932042,0.0,0.0,0,0
1,PAYMENT,3854.39,C1802736936,11049.0,7194.61,M1647243882,0.0,0.0,0,0
1,PAYMENT,997.34,C1285463992,103876.0,102878.66,M10405169,0.0,0.0,0,0
1,PAYMENT,9855.76,C465233746,134660.49,124804.72,M1175154004,0.0,0.0,0,0
7,PAYMENT,1476.92,C1250213559,0.0,0.0,M1922191129,0.0,0.0,0,0
7,CASH_IN,163514.32,C751467836,5867960.61,6031474.93,C1721246982,2739253.95,2575739.64,0,0
1,TRANSFER,324397.94,C1648700617,0.0,0.0,C932583850,373058.79,2719172.89,0,0
6,CASH_IN,221325.69,C1079378870,3130.0,224455.69,C1134894336,2167.32,0.0,0,0
6,PAYMENT,32012.74,C1928572105,388356.0,356343.26,M832248951,0.0,0.0,0,0
7,CASH_OUT,266192.8,C418234073,0.0,0.0,C1816757085,8517643.24,10187847.95,0,0
1,PAYMENT,10349.31,C308021294,11497.0,1147.69,M1481594007,0.0,0.0,0,0
1,TRANSFER,32132.45,C2116299597,62491.91,30359.46,C1466073198,59605.0,0.0,0,0
6,PAYMENT,11621.62,C1861495165,66392.0,54770.38,M1275071684,0.0,0.0,0,0
7,PAYMENT,7335.24,C435759226,0.0,0.0,M1227140361,0.0,0.0,0,0
4,CASH_IN,100669.53,C1560244891,2143395.3,2244064.83,C644345897,1164113.02,1063443.49,0,0
6,PAYMENT,20667.76,C1433070882,30880.0,10212.24,M1470726905,0.0,0.0,0,0
7,PAYMENT,7285.08,C1296074566,283491.0,276205.92,M1793414776,0.0,0.0,0,0
6,PAYMENT,600.58,C1188958603,30107.16,29506.58,M1432888450,0.0,0.0,0,0
6,PAYMENT,6804.77,C1010620325,8586.0,1781.23,M158065070,0.0,0.0,0,0
1,CASH_IN,184547.7,C1206946689,4041430.1,4225977.8,C1234776885,2209646.36,2025098.66,0,0
7,PAYMENT,6895.23,C1065451454,6026.0,0.0,M375314189,0.0,0.0,0,0
7,PAYMENT,4603.71,C1272159964,62522.0,57918.29,M1000671313,0.0,0.0,0,0
1,PAYMENT,2033.14,C259077766,186592.0,184558.86,M1962398162,0.0,0.0,0,0
6,TRANSFER,412579.72,C1503837905,36739.3,0.0,C1013700132,649546.31,1391946.72,0,0
5,CASH_IN,72980.01,C855894174,4303648.7,4376628.71,C1933965693,200348.0,127367.99,0,0
1,CASH_IN,18194.34,C1063801186,3324026.03,3342220.38,C1335050193,278369.57,53743.06,0,0
3,PAYMENT,1443.56,C129059937,100407.87,98964.31,M150783284,0.0,0.0,0,0
6,DEBIT,1556.49,C1003000306,22131.0,20574.51,C1917025677,61994.82,63551.31,0,0
6,TRANSFER,1221819.02,C707238050,0.0,0.0,C1838584624,5149771.61,8245234.16,0,0
7,TRANSFER,255588.22,C629230908,602254.0,346665.78,C1254526270,98209.69,594958.48,0,0
6,PAYMENT,12518.6,C371637727,0.0,0.0,M693317265,0.0,0.0,0,0
7,CASH_IN,61874.41,C620261500,8236921.54,8298795.95,C305646302,65100.24,3225.83,0,0
7,PAYMENT,6228.16,C688426301,5397.34,0.0,M847568453,0.0,0.0,0,0
6,PAYMENT,3875.51,C1676883562,8027.12,4151.61,M937726434,0.0,0.0,0,0
1,PAYMENT,6623.21,C380616082,1036.0,0.0,M744316958,0.0,0.0,0,0
7,CASH_OUT,50575.73,C346413038,19972.0,0.0,C1790598448,0.0,50575.73,0,0
7,PAYMENT,13854.48,C1472987955,0.0,0.0,M1310907099,0.0,0.0,0,0
2,CASH_OUT,26596.11,C1254649194,10430.74,0.0,C1782113663,2772096.26,2798692.37,0,0
7,PAYMENT,2977.78,C1022566663,0.0,0.0,M65816598,0.0,0.0,0,0
7,CASH_OUT,166504.74,C258597722,0.0,0.0,C295372946,332496.19,499000.92,0,0
6,PAYMENT,36774.88,C1219499527,19864.0,0.0,M1126522769,0.0,0.0,0,0
2,PAYMENT,1470.16,C401792389,39703.0,38232.84,M509104428,0.0,0.0,0,0
7,CASH_IN,172588.84,C161040638,284646.65,457235.5,C1789550256,4074392.42,5020386.7,0,0
1,CASH_IN,112637.63,C614635686,3551607.17,3664244.8,C22805895,808818.01,651524.92,0,0
1,TRANSFER,194415.49,C219812012,740.0,0.0,C64133603,362.44,6706.68,0,0
6,CASH_OUT,248203.85,C47280839,8510.12,0.0,C1281580764,262374.4,805754.92,0,0
1,PAYMENT,3292.21,C1632789609,20484.0,17191.79,M659059448,0.0,0.0,0,0
1,PAYMENT,1383.56,C1818449913,5309.0,3925.44,M1495161082,0.0,0.0,0,0
6,TRANSFER,3849.48,C898959467,99474.0,95624.52,C1346667529,64017.81,67867.28,0,0
1,PAYMENT,2421.15,C1979325411,12358.0,9936.85,M2050529121,0.0,0.0,0,0
6,CASH_OUT,129717.52,C90292273,0.0,0.0,C1337741679,244776.0,521100.91,0,0
7,PAYMENT,12667.99,C174662829,0.0,0.0,M872190678,0.0,0.0,0,0
1,TRANSFER,668237.36,C345290829,0.0,0.0,C1789550256,2115891.91,4619798.56,0,0
7,TRANSFER,385674.22,C1625666472,128.0,0.0,C1373172466,0.0,571846.3,0,0
6,CASH_IN,85068.86,C816196187,7334865.12,7419933.98,C644345897,362288.1,277219.24,0,0
5,PAYMENT,5146.88,C1727196188,106.0,0.0,M188729048,0.0,0.0,0,0
2,CASH_OUT,259448.64,C134943275,0.0,0.0,C481402298,440606.35,617488.4,0,0
7,PAYMENT,9024.06,C1053991692,4571.0,0.0,M182174652,0.0,0.0,0,0
1,CASH_IN,34784.78,C238467882,1245553.78,1280338.56,C2083562754,812330.95,1186556.81,0,0
1,CASH_IN,168276.37,C720661245,2698786.7,2867063.07,C2083562754,982390.26,814113.89,0,0
2,PAYMENT,688.58,C1217347025,51384.0,50695.42,M34150451,0.0,0.0,0,0
7,CASH_OUT,343435.88,C1278700356,744.79,0.0,C40075281,351181.52,1674676.75,0,0
1,CASH_OUT,118235.16,C350069300,0.0,0.0,C1335050193,332829.93,353532.56,0,0
1,PAYMENT,280.59,C732189840,200148.0,199867.41,M939475028,0.0,0.0,0,0
6,CASH_IN,135998.76,C2134545149,1913438.35,2049437.11,C1519216494,351690.17,31444.7,0,0
7,PAYMENT,4931.8,C1521653862,72439.0,67507.2,M1959449975,0.0,0.0,0,0
7,PAYMENT,11571.03,C1552840327,798628.0,787056.97,M755576935,0.0,0.0,0,0
1,CASH_IN,355252.74,C1392271025,1361890.84,1717143.58,C716083600,2800237.93,2444985.19,0,0
7,PAYMENT,1370.69,C1602890186,0.0,0.0,M1335077110,0.0,0.0,0,0
7,PAYMENT,11946.93,C556149726,24426.0,12479.07,M1039655689,0.0,0.0,0,0
1,PAYMENT,7155.31,C2062667107,59570.46,52415.15,M1129387802,0.0,0.0,0,0
5,CASH_OUT,211418.41,C433767126,0.0,0.0,C453211571,4790173.09,5174801.52,0,0
6,PAYMENT,27241.79,C1566238378,22388.0,0.0,M734191650,0.0,0.0,0,0
1,PAYMENT,2998.2,C677120200,15593.45,12595.25,M694069884,0.0,0.0,0,0
1,PAYMENT,4419.04,C1423016050,52951.0,48531.96,M352776719,0.0,0.0,0,0
4,PAYMENT,3018.73,C1192787792,10853.0,7834.27,M2014406233,0.0,0.0,0,0
7,TRANSFER,334334.42,C1468374572,2040.0,0.0,C854671988,41206.0,0.0,0,0
6,CASH_IN,99494.58,C753661999,4447402.96,4546897.54,C1675375648,370647.1,271152.52,0,0
1,CASH_OUT,89038.75,C1233327519,0.0,0.0,C2083562754,189808.0,1186556.81,0,0
1,PAYMENT,507.12,C1389509050,87005.0,86497.88,M828326869,0.0,0.0,0,0
4,TRANSFER,7475.23,C858934277,64725.44,57250.21,C1017997535,19293.26,26768.5,0,0
6,CASH_IN,349084.96,C88573335,2262538.6,2611623.56,C510382951,583583.0,17298.53,0,0
2,TRANSFER,129735.3,C1216863787,0.0,0.0,C33524623,138395.49,268130.78,0,0
7,PAYMENT,9906.29,C55635425,23076.0,13169.71,M733671868,0.0,0.0,0,0
1,PAYMENT,2340.34,C79161706,0.0,0.0,M1685407532,0.0,0.0,0,0
6,CASH_OUT,46873.46,C1710905079,0.0,0.0,C1401316767,61151.23,108024.69,0,0
7,PAYMENT,13530.98,C835751985,0.0,0.0,M1510954343,0.0,0.0,0,0
3,PAYMENT,4155.21,C2135267024,0.0,0.0,M1610803524,0.0,0.0,0,0
1,PAYMENT,3199.06,C832292933,6299171.25,6295972.18,M1280603381,0.0,0.0,0,0
1,CASH_OUT,2806.0,C2101527076,2806.0,0.0,C1007251739,26202.0,0.0,1,0
1,CASH_OUT,160700.51,C1395073533,476683.72,315983.22,C557041912,438917.02,557537.26,0,0
4,PAYMENT,532.13,C1600249858,6012.0,5479.87,M860176544,0.0,0.0,0,0
1,CASH_IN,203283.36,C334099170,3580979.18,3784262.55,C476800120,253147.73,49864.36,0,0
1,PAYMENT,2641.47,C460570271,23053.0,20411.53,M1653361344,0.0,0.0,0,0
1,CASH_OUT,60360.45,C102318785,0.0,0.0,C1256728724,94056.3,69756.86,0,0
7,CASH_IN,104427.87,C938539778,2849313.06,2953740.93,C1636786811,6703099.06,6779300.28,0,0
2,PAYMENT,6574.63,C1181889508,91019.0,84444.37,M1115296438,0.0,0.0,0,0
6,CASH_OUT,26222.49,C1522581380,0.0,0.0,C1005928818,37435.4,63657.88,0,0
4,CASH_IN,41385.54,C1500020749,1015926.08,1057311.62,C1467740330,65002.0,5966.04,0,0
1,CASH_OUT,126167.7,C1624817884,0.0,0.0,C248609774,3278196.43,6453430.91,0,0
1,PAYMENT,6794.39,C364704856,55823.63,49029.24,M1526305386,0.0,0.0,0,0
7,CASH_OUT,156329.61,C1208947473,6497.0,0.0,C870563118,0.0,156329.61,0,0
6,PAYMENT,11124.47,C525193238,30085.0,18960.53,M963585828,0.0,0.0,0,0
6,PAYMENT,29426.86,C462349981,100614.0,71187.14,M725617616,0.0,0.0,0,0
7,PAYMENT,548.52,C244298640,3067.0,2518.48,M1093793499,0.0,0.0,0,0
1,PAYMENT,6473.96,C1186989416,0.0,0.0,M1456265041,0.0,0.0,0,0
5,PAYMENT,10227.49,C822063782,29917.0,19689.51,M1630205062,0.0,0.0,0,0
1,PAYMENT,7600.57,C1805164661,50747.0,43146.43,M778162712,0.0,0.0,0,0
6,PAYMENT,2871.18,C1291180441,11273.0,8401.82,M1272902791,0.0,0.0,0,0
1,PAYMENT,5237.7,C1720865719,29081.71,23844.01,M1392886653,0.0,0.0,0,0
6,PAYMENT,7712.29,C1872453377,0.0,0.0,M1750711252,0.0,0.0,0,0
1,DEBIT,454.51,C199150625,30818.0,30363.49,C13226198,916.0,1370.51,0,0
1,PAYMENT,3129.06,C1531175283,9690.0,6560.94,M687399269,0.0,0.0,0,0
1,CASH_IN,10844.67,C37268876,6194838.3,6205682.96,C510113906,16261.9,5417.23,0,0
7,CASH_IN,198259.74,C771192427,1234740.06,1432999.8,C486371171,393026.08,237615.79,0,0
6,PAYMENT,9903.87,C497983073,38953.75,29049.88,M934563470,0.0,0.0,0,0
4,PAYMENT,11557.67,C1515793520,0.0,0.0,M623820846,0.0,0.0,0,0
1,PAYMENT,9496.55,C2144912729,0.0,0.0,M1153511683,0.0,0.0,0,0
2,PAYMENT,1946.14,C496751834,0.0,0.0,M80052821,0.0,0.0,0,0
5,PAYMENT,920.12,C1106755629,14969.0,14048.88,M1714507758,0.0,0.0,0,0
2,PAYMENT,14037.48,C1108730163,213151.4,199113.92,M1556841942,0.0,0.0,0,0
7,PAYMENT,4133.41,C793882880,10849.0,6715.59,M1699593080,0.0,0.0,0,0
5,TRANSFER,72825.75,C1549565124,6038.0,0.0,C660143728,31280.33,160577.57,0,0
7,CASH_IN,139446.85,C1888428943,7035856.55,7175303.41,C339099861,297936.1,158489.25,0,0
1,CASH_IN,144366.64,C1453606810,698859.44,843226.08,C985934102,1720939.01,971418.91,0,0
7,CASH_IN,85034.63,C816288886,2745197.97,2830232.59,C1670989986,205483.65,117034.28,0,0
7,CASH_OUT,243580.55,C21531932,0.0,0.0,C257999182,1107823.77,2324423.73,0,0
7,PAYMENT,8152.06,C1689390492,21789.0,13636.94,M1875112359,0.0,0.0,0,0
1,PAYMENT,5088.99,C1532409428,26760.0,21671.01,M1160546880,0.0,0.0,0,0
6,TRANSFER,50570.65,C1378841761,148.0,0.0,C1452722471,0.0,50570.65,0,0
4,CASH_OUT,67180.68,C873134840,93669.22,26488.54,C40075281,111995.96,179176.65,0,0
3,PAYMENT,11706.28,C379963364,8526.0,0.0,M505567264,0.0,0.0,0,0
1,PAYMENT,4448.53,C1103666479,121552.02,117103.5,M68217166,0.0,0.0,0,0
2,DEBIT,3995.57,C258860422,106919.0,102923.43,C339924917,12145.85,16141.42,0,0
1,DEBIT,4040.84,C1800693087,1938.0,0.0,C1825027294,51339.0,36757.68,0,0
3,TRANSFER,87674.26,C398468940,0.0,0.0,C997608398,157982.12,124042.91,0,0
4,CASH_IN,12510.49,C1804292128,2371372.82,2383883.31,C1935365522,24812.36,12301.87,0,0
1,CASH_IN,146331.12,C2082509879,2131606.6,2277937.72,C1531333864,1053791.45,55974.56,0,0
6,CASH_IN,44668.48,C854046605,1357452.65,1402121.13,C1789550256,2266171.17,3871016.4,0,0
7,PAYMENT,480.03,C1911571121,9375.0,8894.97,M2001804956,0.0,0.0,0,0
4,CASH_IN,311330.4,C1332104174,7090449.49,7401779.9,C2118255842,588251.66,259015.25,0,0
7,TRANSFER,595846.21,C1434796930,118425.71,0.0,C935612756,46257.07,642103.28,0,0
1,PAYMENT,9006.78,C1016633682,0.0,0.0,M2018220300,0.0,0.0,0,0
1,TRANSFER,281425.06,C310276293,0.0,0.0,C1831477404,299995.48,247063.16,0,0
5,PAYMENT,2305.22,C1880959833,15510.28,13205.07,M429462686,0.0,0.0,0,0
1,PAYMENT,5375.2,C465909321,81625.0,76249.8,M143486875,0.0,0.0,0,0
6,CASH_IN,24492.49,C2131280707,298801.86,323294.35,C1924259657,31680.0,7187.51,0,0
1,PAYMENT,3821.75,C1791267914,10183.0,6361.25,M1517758613,0.0,0.0,0,0
6,CASH_OUT,14162.57,C48339760,0.0,0.0,C183354406,79458.0,3654690.97,0,0
1,TRANSFER,2061082.82,C2007599722,0.0,0.0,C1590550415,14939915.42,19169204.93,0,0
1,CASH_IN,73199.1,C1260440107,3873009.99,3946209.08,C1749186397,401926.25,277515.05,0,0
1,PAYMENT,7315.54,C1533662221,71224.0,63908.46,M1897221921,0.0,0.0,0,0
2,PAYMENT,8543.51,C220689785,14942.0,6398.49,M1572255813,0.0,0.0,0,0
1,PAYMENT,3176.52,C404586280,0.0,0.0,M2027227708,0.0,0.0,0,0
6,PAYMENT,7658.66,C70061633,31676.0,24017.34,M1357927175,0.0,0.0,0,0
7,CASH_OUT,276036.61,C2109094401,0.0,0.0,C214774813,15830311.67,17771335.88,0,0
6,CASH_IN,51136.63,C1172738852,7230776.84,7281913.46,C1394526584,275036.82,618730.52,0,0
5,PAYMENT,9479.49,C1273684451,19410.52,9931.02,M1011387188,0.0,0.0,0,0
6,CASH_IN,170656.02,C638582764,3765819.34,3936475.35,C638590716,299585.75,333751.15,0,0
7,CASH_OUT,512425.51,C597118124,0.0,0.0,C1266035080,1654365.8,2026441.55,0,0
7,PAYMENT,2322.82,C1089291892,6590.64,4267.83,M787889005,0.0,0.0,0,0
7,PAYMENT,2518.79,C421327759,451.0,0.0,M767904592,0.0,0.0,0,0
7,PAYMENT,39554.82,C2052403472,0.0,0.0,M1266968258,0.0,0.0,0,0
1,PAYMENT,15751.26,C278879704,24134.55,8383.29,M1744713739,0.0,0.0,0,0
1,PAYMENT,10729.47,C1805845895,379832.0,369102.53,M896945135,0.0,0.0,0,0
7,PAYMENT,8484.52,C1998511629,540.0,0.0,M534199755,0.0,0.0,0,0
1,TRANSFER,157883.07,C973936431,46547.0,0.0,C1335050193,72793.0,353532.56,0,0
1,DEBIT,11388.1,C848961421,55386.0,43997.9,C357863579,92307.65,47457.17,0,0
5,TRANSFER,97544.43,C65830581,87120.0,0.0,C2113748097,0.0,97544.43,0,0
4,PAYMENT,869.49,C1256142210,118992.0,118122.51,M1474607212,0.0,0.0,0,0
1,CASH_OUT,100939.43,C632841653,55015.39,0.0,C1529115495,217355.79,67268.02,0,0
7,PAYMENT,15973.19,C1231075353,39517.0,23543.81,M513310553,0.0,0.0,0,0
4,PAYMENT,4385.26,C771359425,362.0,0.0,M1662312252,0.0,0.0,0,0
7,PAYMENT,5807.09,C1176077642,2050.0,0.0,M201591949,0.0,0.0,0,0
7,PAYMENT,4741.37,C462724580,21651.0,16909.63,M696321613,0.0,0.0,0,0
7,PAYMENT,16525.68,C422635759,0.0,0.0,M312082131,0.0,0.0,0,0
1,DEBIT,8371.5,C443348849,68673.0,60301.5,C33524623,1517262.16,138395.49,0,0
7,PAYMENT,5975.73,C1680548214,200681.0,194705.27,M965023582,0.0,0.0,0,0
1,TRANSFER,345858.07,C945064729,21523.0,0.0,C657736958,0.0,45881.29,0,0
3,CASH_IN,132864.71,C636886060,5206751.81,5339616.51,C459857341,217071.86,84207.15,0,0
7,CASH_IN,44740.0,C223293245,4064279.33,4109019.33,C114618982,716365.55,671625.55,0,0
7,PAYMENT,19080.06,C1603277895,14062.31,0.0,M935982369,0.0,0.0,0,0
7,PAYMENT,3478.79,C1264267888,0.0,0.0,M1606749232,0.0,0.0,0,0
7,DEBIT,1167.94,C1467394552,538.0,0.0,C1271835801,3042.0,7207.24,0,0
1,PAYMENT,2850.6,C1760401098,51550.07,48699.47,M1829966070,0.0,0.0,0,0
2,PAYMENT,1330.7,C523528914,38163.92,36833.22,M1184974266,0.0,0.0,0,0
3,CASH_IN,107838.55,C1639652941,345263.76,453102.31,C1750563752,275001.94,167163.39,0,0
6,CASH_IN,341350.6,C528190809,10735969.05,11077319.66,C1428195532,349765.0,2657.47,0,0
2,PAYMENT,3095.41,C1575407418,480.0,0.0,M1287875609,0.0,0.0,0,0
1,PAYMENT,10183.1,C2015007762,99731.0,89547.9,M1514955661,0.0,0.0,0,0
7,TRANSFER,1168723.46,C1268635527,0.0,0.0,C991505714,3222786.36,5352935.74,0,0
5,CASH_OUT,164935.63,C495885630,14239.08,0.0,C2118255842,259015.25,166742.65,0,0
4,PAYMENT,3604.39,C548940245,25460.65,21856.26,M2086611398,0.0,0.0,0,0
1,PAYMENT,1056.64,C438123546,5578.0,4521.36,M29774113,0.0,0.0,0,0
1,PAYMENT,1527.08,C1124317168,710262.99,708735.91,M1970612644,0.0,0.0,0,0
7,PAYMENT,4008.38,C722299890,14876.0,10867.62,M169206721,0.0,0.0,0,0
7,TRANSFER,154402.33,C1281769434,995.0,0.0,C979387846,15680.66,170082.99,0,0
7,PAYMENT,10784.52,C2115824028,69164.0,58379.48,M653766932,0.0,0.0,0,0
7,CASH_IN,231808.43,C1152160962,10164845.75,10396654.18,C1634190383,656352.25,341084.81,0,0
2,CASH_OUT,214983.83,C967343730,0.0,0.0,C1122118227,10656658.73,11073556.18,0,0
6,PAYMENT,121.57,C516913231,0.0,0.0,M877095353,0.0,0.0,0,0
1,PAYMENT,58.21,C235370598,14506.0,14447.79,M248710794,0.0,0.0,0,0
